0.076813,-0.004227
0.076875,-0.004455
0.076938,-0.004455
0.077000,-0.004341
0.077063,-0.004227
0.077125,-0.004341
0.077188,-0.004341
0.077250,-0.004455
0.077313,-0.004798
0.077375,-0.005255
0.077438,-0.005483
0.077500,-0.005712
0.077563,-0.005483
0.077625,-0.004912
0.077688,-0.004455
0.077750,-0.004455
0.077813,-0.004798
0.077875,-0.005026
0.077938,-0.004912
0.078000,-0.004798
0.078063,-0.004341
0.078125,-0.003770
0.078187,-0.003313
0.078250,-0.003084
0.078312,-0.003084
0.078375,-0.003199
0.078437,-0.003199
0.078500,-0.003313
0.078562,-0.003084
0.078625,-0.002856
0.078687,-0.002627
0.078750,-0.002513
0.078812,-0.002513
0.078875,-0.002627
0.078937,-0.002513
0.079000,-0.002170
0.079062,-0.001828
0.079125,-0.001485
0.079187,-0.000914
0.079250,-0.000343
0.079312,0.000000
0.079375,0.000228
0.079437,0.000343
0.079500,0.000685
0.079562,0.001142
0.079625,0.001599
0.079687,0.001828
0.079750,0.001828
0.079812,0.001714
0.079875,0.001371
0.079937,0.001142
0.080000,0.000914
0.080062,0.000914
0.080125,0.001142
0.080187,0.001257
0.080250,0.001257
0.080312,0.001142
0.080375,0.000685
0.080437,0.000571
0.080500,0.000800
0.080562,0.001028
0.080625,0.001028
0.080687,0.000914
0.080750,0.001028
0.080812,0.001028
0.080875,0.000800
0.080937,0.000571
0.081000,0.000571
0.081062,0.000685
0.081125,0.001028
0.081187,0.000800
0.081250,0.000571
0.081312,0.000571
0.081375,0.000457
0.081437,0.000343
0.081500,0.000114
0.081562,0.000000
0.081625,0.000114
0.081687,0.000000
0.081750,0.000114
0.081812,-0.000114
0.081875,-0.000343
0.081937,-0.000114
0.082000,0.000228
0.082062,0.000685
0.082125,0.001371
0.082187,0.001942
0.082250,0.002170
0.082312,0.002285
